time,value
2025-05-19T10:05:33.238394039Z,false
2025-05-19T10:05:45.483152543Z,true
2025-05-19T10:06:14.873028791Z,false
2025-05-19T10:06:18.08288897Z,true
2025-05-19T10:06:18.628554291Z,false
2025-05-19T10:06:24.317799399Z,true
2025-05-19T10:06:34.458971528Z,false
2025-05-19T10:06:39.743165423Z,true
2025-05-19T10:06:40.1830588Z,false
2025-05-19T10:06:47.433464702Z,true
2025-05-19T10:07:10.423240333Z,false
2025-05-19T10:07:15.633390632Z,true
2025-05-19T10:07:29.108064444Z,false
2025-05-19T10:08:08.21708589Z,false
2025-05-19T10:08:11.436394431Z,true
2025-05-19T10:09:17.213563157Z,true
2025-05-19T10:09:17.633750953Z,false
2025-05-19T10:09:35.333600647Z,true
2025-05-19T10:09:51.9143127Z,false
2025-05-19T10:10:09.628645382Z,true
2025-05-19T10:10:13.353607755Z,false
2025-05-19T10:10:19.064238881Z,true
2025-05-19T10:11:01.37336797Z,false
2025-05-19T10:11:14.584630537Z,true
2025-05-19T10:11:57.040471164Z,false
2025-05-19T10:12:05.134519122Z,true
2025-05-19T10:12:12.048782266Z,false
2025-05-19T10:12:15.275004392Z,true
2025-05-19T10:12:15.753542947Z,false
2025-05-19T10:12:20.988638106Z,true
2025-05-19T10:12:21.494125113Z,false
2025-05-19T10:13:03.19845919Z,true
2025-05-19T10:13:06.923382247Z,false
2025-05-19T10:13:12.139134907Z,true
2025-05-19T10:13:19.113598913Z,false
2025-05-19T10:13:23.293953571Z,true
2025-05-19T10:13:23.794714122Z,false
2025-05-19T10:13:30.078517584Z,true
2025-05-19T10:13:30.518650348Z,false
2025-05-19T10:13:35.233724418Z,true
2025-05-19T10:13:42.18430127Z,false
2025-05-19T10:13:56.893799341Z,true
2025-05-19T10:14:48.858465429Z,false
2025-05-19T10:15:12.073946677Z,true
2025-05-19T10:15:44.804747797Z,false
2025-05-19T10:15:57.01362524Z,true
2025-05-19T10:16:03.863236103Z,false
2025-05-19T10:16:08.598374067Z,true
2025-05-19T10:16:21.953664887Z,false
2025-05-19T10:16:30.663642431Z,true
2025-05-19T10:17:19.409046047Z,false
2025-05-19T10:17:22.763873903Z,true
2025-05-19T10:17:23.322926807Z,false
2025-05-19T10:17:35.883847422Z,true
2025-05-19T10:17:39.558441945Z,false
2025-05-19T10:18:04.784347786Z,true
